,id,obtime,category,description,description_id,lon,lat
3818,1039580,2016-04-19T23:12:36Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-99.31401858115504,34.64724451306709
3819,1039622,2016-04-20T01:00:27Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.94887962303181,35.51501525318457
3820,1039786,2016-04-20T07:23:49Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-98.6771828,31.9544749
3821,1039794,2016-04-20T07:43:32Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.2152771,32.810912
3822,1039902,2016-04-20T12:58:35Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.2875163340957,34.59190568741956
3823,1040170,2016-04-21T04:59:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-89.52064,37.21988
3824,1040186,2016-04-21T07:10:30Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-99.9025614,32.7527666
3825,1040242,2016-04-21T10:44:38Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.64510849925803,31.04837265666751
3826,1040540,2016-04-21T22:10:15Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.49629784375765,29.1892713084666
3827,1040614,2016-04-22T00:46:50Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-89.2357754,37.8493287
3828,1041379,2016-04-23T19:04:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-111.2303137,47.49403918
3829,1041383,2016-04-23T19:09:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-111.24147491,47.51746885
3830,1041382,2016-04-23T19:09:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-111.24147491,47.51746885
3831,1041381,2016-04-23T19:09:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-111.24147491,47.51746885
3832,1041384,2016-04-23T19:09:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-111.24147491,47.51746885
3833,1041844,2016-04-25T01:46:15Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.9766531,42.8092304
3834,1042802,2016-04-26T14:13:33Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-93.9629346,39.2702966
3835,1043358,2016-04-26T21:50:16Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.22478465336665,39.21539069583007
3836,1043407,2016-04-26T22:21:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.70081861024254,39.10723297890744
3837,1043425,2016-04-26T22:30:48Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.64051746340509,39.06724437636603
3838,1043440,2016-04-26T22:40:59Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.59990435771043,39.06582574752289
3839,1043450,2016-04-26T22:49:46Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.44610225226567,39.06408857688257
3840,1043472,2016-04-26T23:03:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.50664687,38.09044653
3841,1043474,2016-04-26T23:04:18Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.18237797714572,39.06254072124736
3842,1043476,2016-04-26T23:05:04Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.50711560362086,38.09048737892464
3843,1043487,2016-04-26T23:07:30Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.50678928643354,38.09049584879232
3844,1043755,2016-04-27T00:30:36Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.38951341258118,37.70039926286572
3845,1043805,2016-04-27T00:40:24Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.45250785732404,35.18737774811237
3846,1044331,2016-04-27T03:01:44Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.31132140392187,32.93407922613708
3847,1044490,2016-04-27T04:04:14Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.4424085,39.2352497
3848,1044505,2016-04-27T04:18:42Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-95.2686218545753,38.58038706483718
3849,1044528,2016-04-27T04:49:17Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.4426097,39.2354446
3850,1044566,2016-04-27T06:47:29Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.1678871,38.6683544
3851,1045048,2016-04-27T22:57:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-87.5598247,37.9868311
3852,1045049,2016-04-27T22:58:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-87.56089113,37.99454409
3853,1045233,2016-04-28T01:56:51Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-85.54133755162874,38.32086373589777
3854,1045682,2016-04-28T19:09:28Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-90.1770437,29.9491636
3855,1045931,2016-04-29T01:28:36Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-78.65283703033913,35.79581039007162
3856,1046281,2016-04-29T14:54:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-93.14299297,35.27985322
3857,1046337,2016-04-29T16:48:34Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-91.82376340971499,36.37141766961326
3858,1046368,2016-04-29T17:43:18Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-89.9194182,35.1828049
3859,1046526,2016-04-29T20:43:13Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-98.7875877,32.116315
3860,1046658,2016-04-29T21:46:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.36902216,32.80119579
3861,1046713,2016-04-29T22:01:17Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.73909381972322,33.45350027553128
3862,1046768,2016-04-29T22:10:48Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.7391278502501,33.45358836933361
3863,1046815,2016-04-29T22:20:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-95.9452147,33.4262719
3864,1046822,2016-04-29T22:22:21Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.73912131236563,33.45354164022343
3865,1046850,2016-04-29T22:34:09Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.73914964319835,33.45355014785515
3866,1046979,2016-04-29T23:58:09Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-95.98840740999744,33.16153594000027
3867,1046980,2016-04-29T23:58:41Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.98836505794523,33.16161931495476
3868,1046995,2016-04-30T00:31:30Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.1638027,33.4985325
3869,1047034,2016-04-30T01:19:14Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.9457509,33.4262942
3870,1047041,2016-04-30T01:25:53Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.9384808,33.408401
3871,1047042,2016-04-30T01:26:34Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-95.9384809,33.4084009
3872,1047053,2016-04-30T01:39:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-95.52802373,33.66053548
3873,1047065,2016-04-30T01:52:28Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.39573917510474,32.30439253870747
3874,1047174,2016-04-30T06:15:53Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.82295775235521,35.63732799145918
3875,1047840,2016-05-01T08:10:02Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-82.167903,38.6683808
3876,1047857,2016-05-01T10:36:59Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.55216235879463,37.84832839090235
3877,1047925,2016-05-01T12:58:12Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-80.59381067346057,36.52216724704346
3878,1047928,2016-05-01T13:00:52Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.8473575,37.591753
3879,1048118,2016-05-01T19:01:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-85.32853286,37.35589879
3880,1048317,2016-05-01T23:19:16Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-83.1673819,37.7514579
3881,1048397,2016-05-02T00:59:47Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.3557345,41.6063933
3882,1048430,2016-05-02T01:25:22Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-87.70982961178544,41.96241861678843
3883,1049523,2016-05-03T23:01:59Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-78.7184906,35.6286062
3884,1050351,2016-05-05T19:58:58Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-79.7556486,40.3246292
3885,1051874,2016-05-08T22:47:24Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-99.49037457825568,32.40696514028348
3886,1051922,2016-05-08T23:57:04Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-99.49017441840795,32.40689607340135
3887,1051950,2016-05-09T00:48:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-98.02980159,32.99131481
3888,1052755,2016-05-10T00:03:11Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.65801470528183,40.76458337986725
3889,1053383,2016-05-10T23:20:47Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-85.7512507,38.3905972
3890,1053384,2016-05-10T23:24:40Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-88.6349918135336,41.46562057551133
3891,1053538,2016-05-11T00:57:13Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.67956344418477,38.52955648679149
3892,1053665,2016-05-11T02:31:32Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.64498996557448,31.04841835334063
3893,1053676,2016-05-11T02:53:23Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-85.1832106,41.0208188
3894,1053792,2016-05-11T09:39:01Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-98.4967236,29.4172208
3895,1053885,2016-05-11T11:23:27Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-95.20157338555867,39.42642851343731
3896,1053970,2016-05-11T13:18:21Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.42834703260513,39.02895953975527
3897,1053981,2016-05-11T13:41:40Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.89291492202366,36.84427615582179
3898,1054097,2016-05-11T18:18:36Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-90.5207571,38.4909531
3899,1054286,2016-05-12T00:12:17Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-91.3822986,39.725633
3900,1054324,2016-05-12T01:00:34Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-99.6128859,32.433864
3901,1054531,2016-05-12T06:46:15Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-99.76573116155319,32.47884976680621
3902,1054535,2016-05-12T07:04:40Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.1659704783421,35.49135866545856
3903,1054541,2016-05-12T07:36:36Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-98.68705,31.9587159
3904,1054564,2016-05-12T08:31:40Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-98.68705,31.9587159
3905,1054656,2016-05-12T12:12:23Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.62596379393851,35.81878608919494
3906,1054679,2016-05-12T13:21:14Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-98.7876941,32.1163158
3907,1054754,2016-05-12T17:57:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-86.97554360589507,34.57602110433236
3908,1054921,2016-05-12T22:42:04Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-80.26479371830845,36.08337050772838
3909,1054950,2016-05-12T23:16:36Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-84.57627224071635,38.39752937855583
3910,1054951,2016-05-12T23:17:11Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-84.5772317040981,38.40523571781078
3911,1055270,2016-05-13T18:34:43Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.6328826,32.9259141
3912,1055269,2016-05-13T18:34:43Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.6328826,32.9259141
3913,1055271,2016-05-13T18:36:03Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.6328693,32.9259232
3914,1055272,2016-05-13T18:36:04Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.6328693,32.9259232
3915,1056062,2016-05-14T19:20:44Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-98.5084334482425,29.55164547546725
3916,1056574,2016-05-15T19:17:51Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.2980412,27.897753
3917,1057196,2016-05-17T01:14:01Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-101.1891982866596,36.1981626365449
3918,1057511,2016-05-17T15:27:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.86749582,36.9324872
3919,1057514,2016-05-17T15:29:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.84667527,36.94365088
3920,1057513,2016-05-17T15:29:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.84667527,36.94365088
3921,1057515,2016-05-17T15:29:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.84667527,36.94365088
3922,1057516,2016-05-17T15:29:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.84667527,36.94365088
3923,1057518,2016-05-17T15:32:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.83091789,36.97546942
3924,1057524,2016-05-17T15:43:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-94.82833975,36.98654294
3925,1057546,2016-05-17T16:12:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.02517198,37.03226992
3926,1057540,2016-05-17T16:12:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.02517198,37.03226992
3927,1057538,2016-05-17T16:12:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.02517198,37.03226992
3928,1057617,2016-05-17T18:01:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.01784621,37.07794713
3929,1057697,2016-05-17T20:03:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.54271559,36.81081348
3930,1057904,2016-05-18T02:26:16Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-81.8996122666466,31.60059826917164
3931,1058272,2016-05-19T05:46:52Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-81.9688656,26.6493079
3932,1058503,2016-05-19T17:33:28Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-98.75028203250723,29.22821813265721
3933,1058541,2016-05-19T18:58:44Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.0530312,28.043072
3934,1058923,2016-05-20T18:47:42Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-95.78261907461271,39.75272886516217
3935,1059034,2016-05-21T00:01:06Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-81.7293933,35.2790433
3936,1059789,2016-05-22T23:39:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-101.10282295,36.08312027
3937,1059887,2016-05-23T07:44:41Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-98.5722229059548,34.10333124747199
3938,1060017,2016-05-23T13:04:44Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.12306220468513,33.19317551605638
3939,1060018,2016-05-23T13:06:17Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.1521382500391,33.21115275848025
3940,1060022,2016-05-23T13:11:40Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.06543894382837,33.15651280162059
3941,1060027,2016-05-23T13:17:59Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.03768544817626,33.12739703641734
3942,1060034,2016-05-23T13:41:51Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.9942353951721,33.03116179334346
3943,1060045,2016-05-23T13:49:09Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.7067713,32.9455478
3944,1060047,2016-05-23T13:51:02Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.7687932,32.944229
3945,1060172,2016-05-23T17:31:11Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-94.57648345960473,39.17970450496384
3946,1060320,2016-05-23T21:45:13Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.166163,42.7907193
3947,1060548,2016-05-24T06:20:06Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-99.3313693,34.6367501
3948,1060958,2016-05-25T00:29:49Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-92.4707535,35.1018357
3949,1061086,2016-05-25T06:04:22Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.21778939648492,34.47377262968155
3950,1061157,2016-05-25T11:56:18Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-92.9425109,35.2755523
3951,1061301,2016-05-25T17:50:42Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.9752458,36.0801085
3952,1061305,2016-05-25T18:15:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-100.35053156,40.99523804
3953,1061450,2016-05-25T22:58:10Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-87.70969172947827,41.9625858357567
3954,1061518,2016-05-26T00:47:32Z,Flood,Homes or buildings filled with water,42,-87.70964856267693,41.96245118048225
3955,1061553,2016-05-26T02:18:56Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-87.70968410194638,41.96252942554835
3956,1061718,2016-05-26T12:21:06Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-90.4962209,38.5365512
3957,1061822,2016-05-26T14:55:01Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.29166316465471,39.42422490848713
3958,1061830,2016-05-26T15:01:57Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.22780619737414,39.4299949955299
3959,1061895,2016-05-26T17:23:48Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.3853019,30.6801777
3960,1061930,2016-05-26T17:53:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-89.52107,37.22036
3961,1061969,2016-05-26T18:23:00Z,Flood,Homes or buildings filled with water,42,-89.52069,37.22012
3962,1061970,2016-05-26T18:24:22Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-89.9193324,37.1018968
3963,1062050,2016-05-26T19:29:13Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-95.6603860447842,39.09114594768398
3964,1062096,2016-05-26T19:58:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-99.30711243,38.46119002
3965,1062122,2016-05-26T20:17:41Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.29677190454332,30.51914010199766
3966,1062227,2016-05-26T21:19:20Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.3141371,30.6382293
3967,1062232,2016-05-26T21:21:06Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.3448902,30.681427
3968,1062276,2016-05-26T22:02:36Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.238498,38.9659492
3969,1062290,2016-05-26T22:13:09Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-98.198963,38.3489063
3970,1062333,2016-05-26T22:39:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.8641386,35.68856738
3971,1062335,2016-05-26T22:41:56Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.76419723601524,39.33434890121159
3972,1062459,2016-05-27T01:41:35Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-98.7565328,38.3613833
3973,1062652,2016-05-27T08:09:38Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.83461162041789,29.91903713173956
3974,1062690,2016-05-27T11:10:42Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-98.7876487,32.1163426
3975,1062747,2016-05-27T13:14:01Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-98.7876258,32.1162925
3976,1062749,2016-05-27T13:16:27Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.1207841,31.3645304
3977,1062839,2016-05-27T15:41:57Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-98.7868927,32.1048388
3978,1062887,2016-05-27T17:29:03Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.0778738,30.085901
3979,1062900,2016-05-27T18:06:52Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-95.8965396,30.0607518
3980,1062949,2016-05-27T19:42:25Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-89.9189355,37.1024996
3981,1063097,2016-05-27T22:35:41Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-95.7649878,29.6806666
3982,1063158,2016-05-27T23:22:55Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.6129545,35.2268493
3983,1063257,2016-05-27T23:55:29Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.6114413,35.2269888
3984,1063372,2016-05-28T02:01:28Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-87.70971352242651,41.96245595816706
3985,1063456,2016-05-28T13:40:50Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-98.0289613,32.6679423
3986,1063471,2016-05-28T15:08:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-89.68772543,45.85127196
3987,1063521,2016-05-28T18:20:59Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.1143967,40.9106486
3988,1063562,2016-05-28T19:40:25Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-72.43857506226055,41.75066227352241
3989,1064006,2016-05-29T10:31:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.76604724,34.90954287
3990,1064423,2016-05-29T22:20:18Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-100.2983054,34.2383193
3991,1064468,2016-05-29T23:00:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.8085628,36.087452
3992,1064493,2016-05-29T23:30:49Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-104.8124987,40.0684554
3993,1064513,2016-05-29T23:50:19Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.8872343,33.0851861
3994,1064715,2016-05-30T04:15:08Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-99.7594605,32.4370748
3995,1064724,2016-05-30T05:01:23Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-75.1192999,39.7370294
3996,1064737,2016-05-30T06:33:18Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.2710868905628,35.60909809955515
3997,1064740,2016-05-30T06:50:37Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-98.68705,31.9587159
3998,1064742,2016-05-30T07:04:32Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.6600517,34.7629019
3999,1064918,2016-05-30T17:22:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,7.0313354,52.2420116
4000,1064916,2016-05-30T17:22:06Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,7.0313463,52.2420189
4001,1064958,2016-05-30T19:13:11Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-78.51411367245838,35.98055362507813
4002,1065059,2016-05-30T21:35:52Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-92.628335,38.2015564
4003,1065123,2016-05-30T22:40:23Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-89.669255,39.1925512
4004,1065449,2016-05-31T17:27:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-98.1457812,32.8028774
4005,1065477,2016-05-31T18:19:44Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-89.0760246,41.1752034
4006,1065478,2016-05-31T18:20:48Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-98.7877127,32.1163338
4007,1065520,2016-05-31T19:28:03Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-98.6763898,31.9548612
4008,1065533,2016-05-31T19:35:50Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-98.7878638,32.1164948
4009,1065572,2016-05-31T20:06:47Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-98.6417997,29.5247801
4010,1065617,2016-05-31T20:37:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.66010857,33.20762127
4011,1065681,2016-05-31T22:01:10Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.77720082560347,32.24796928002709
4012,1065724,2016-05-31T22:28:50Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.75453850636049,32.22796804740301
4013,1065737,2016-05-31T22:41:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.594523,32.8408142
4014,1065736,2016-05-31T22:41:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.594523,32.8408142
4015,1065740,2016-05-31T22:49:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.5911857,32.8529215
4016,1065745,2016-05-31T22:53:48Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.80512819207239,32.83654364842354
4017,1065747,2016-05-31T22:57:05Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.8872651,33.0851358
4018,1065750,2016-05-31T23:02:55Z,Flood,Homes or buildings filled with water,42,-97.28190061879589,33.19540872888304
4019,1065754,2016-05-31T23:05:30Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.26673881532369,33.21053689814472
4020,1065759,2016-05-31T23:09:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.60143237,32.83903695
4021,1065766,2016-05-31T23:15:21Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.2320929915693,33.17684118639042
4022,1065768,2016-05-31T23:17:07Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.21636994750911,33.17690991799643
