,UEI,Start Date,End Date,Duration(Days),Main Cause,Location,Districts,State,Latitude,Longitude,Severity,Area Affected,Human fatality,Human injured,Human Displaced,Animal Fatality,Description of Casualties/injured,Extent of damage ,Event Source,Event Souce ID
862,UEI-IMD-FL-1980-0039,19800815,19800821,7.0,"severe floods, heavy rains",,"Akola district, Aurangabad district",Maharastra,,,,,13,,,40,"i)4 persons drowned & swept away ii)40 cattle heads killed, 9 persons died in house collapse","i)More than 1300 hectares of cultivable land submerged ii)80 houses damaged , i)Due to bursting of a percolation tank many houses collapsed and standing crops damaged",IMD,
863,UEI-IMD-FL-1980-0040,19800815,19800828,14.0,"severe floods, heavy rains",,"Amravati and Wardha district, Ahmednagar, Nanded and Parbhani districts",Maharastra,,,,,15,,,,"8 persons drowned and 4 electrocuted, 2 women and a kid lost lives in house collapses","i)Many houses collapsed ii)300 families rendered homeless iii)Damage to property and standing crops estimated at Rs. 9.5 lakhs, standing cotton and Bajra crops in 50,000 hectares badly damaged , i)Large tracts of standing crops destroyed ii)Many roads, huts and bridges washed away iii)Transport and communication services completely paralysed",IMD,
864,UEI-IMD-FL-1980-0041,19800722,19800728,7.0,heavy rains,,Kolaba district,Maharastra,,,,,,,,,,Considerable  damage to paddy crops in 6000 hectares,IMD,
865,UEI-IMD-FL-1980-0042,19800831,19800831,1.0,heavy rains,,Yavatmal,Maharastra,,,,,7,,,,7 persons died,"i)Bridges and nullahs submerged ii)45 families rendered homeless iii)City's normal life thrown out of gear iv)Property worth rs. 50,000 damaged",IMD,
866,UEI-IMD-FL-1980-0043,19800901,19800907,7.0,heavy rains,,"Chandrapur, Nagpur, Amravati, Wardha and Yavatmal districts",Maharastra,,,,,,,,21,21 cattle heads washed away,i)Crops in nearly 4000 hectares damaged ii)171 houses destroyed iii)2000 persons rendered homeless iv)Estimated loss Rs. 22 lakhs,IMD,
867,UEI-IMD-FL-1980-0044,19801005,19801005,1.0,flash floods,,Manipur central district,Manipur,,,,,,,,,Several heads of cattle swept away,i)3 lakhs people marooned ii)80 villages completely washed away iii)Heavy loss to standing crop and property iv)Ekou bridge on Imphal river completely washed away,IMD,
868,UEI-IMD-FL-1980-0045,19800801,19800807,7.0,heavy rains,,Puri district,Odisha,,,,,,,,,,i)Several villages marooned ii)Crops damaged iii)Paddy seedling lost,IMD,
869,UEI-IMD-FL-1980-0046,19800915,19800921,7.0,severe floods,,"Koraput and Ganjam, Cuttack, Puri and Sambalpur districts",Odisha,,,,,220,,,,"194 people died and several heads of cattle perished. Corpses of men and women and carcasses of animals scattered , 26 deaths reported","i)H.T. towers washed away disrupting power supply ii)Through rail communication between Kolkata/Madras severely affected due to breaches in rail tracts at several points iii)National highway No.5 snapped at many places. iv)Gunupur & Gudari towns in Koraput districts and Kasinagar in Ganjam district worst affected v)A wall of water roared into the Kasinagar town during night, sweeping people to death and wrecking everything in its path thus a bustling town turned into heaps of rubbles , i)Embankment breached at several points inundating about 2000 sq. km. area ii)Nearly 4 million people affected iii)Widespread damage to rail-tracks and bridges and consequent cancellation of trains services iv)Thousands of houses collapsed v)About 3.4 lakhs hectares of cropped land inundated vi)Unprecedented power crisis brought the industrial units to grinding halt ",IMD,
870,UEI-IMD-FL-1980-0047,19800625,19800625,1.0,flash floods,,Gurudaspur district,Punjab,,,,,,,,,,i)Many villages inundated causing land erosion ii)Huges stocks of wheat lying in open yards damaged,IMD,
871,UEI-IMD-FL-1980-0048,19800708,19800721,14.0,flash floods,,"Gurudaspur, Hoshiarpur, Kapurthala, Ludhiana and Patiala districts",Punjab,,,,,21,,,,21 people died,i)125 villages marooned ii)Several thousand people rendered homeless iii)Underground telephone cables damaged iv)Several roads washed away v)Rail tracks breached at several points,IMD,
872,UEI-IMD-FL-1980-0049,19800715,19800728,14.0,flash floods,,Bhatinda district,Punjab,,,,,,,,,,i)18 villages inundated ii)Normal life paralysed,IMD,
873,UEI-IMD-FL-1980-0050,19800708,19800721,14.0,heavy rains,,Alwar district,Rajasthan,,,,,27,,,,27 persons died when a bus washed away in flash floods in a nullah,i)Train services disrupted ii)Vehicular traffic suspended,IMD,
874,UEI-IMD-FL-1980-0051,19800822,19800828,7.0,heavy rains,,Sikkim,Sikkim,,,,,,,,,,Gangtok cut-off from rest of the country following heavy land slides on national highway,IMD,
875,UEI-IMD-FL-1980-0052,19800701,19800707,7.0,moderate floods,,Coimbatore district,Tamil Nadu,,,,,1,,,,1 girl swept away near Erode,150 huts along the bank of river washed away,IMD,
876,UEI-IMD-FL-1980-0053,19801112,19801112,1.0,flash floods,,Chingleput district,Tamil Nadu,,,,,1,,,,A driver of a bus washed away while crossing the causeway of the river near Satyavedu,,IMD,
877,UEI-IMD-FL-1980-0054,19801115,19801121,7.0,heavy rains,,Madras,Tamil Nadu,,,,,,,,,,"i)Several areas inundated ii)Telephone services disrupted iii)15,000 people rendered homeless iv)Normal life paralysed",IMD,
878,UEI-IMD-FL-1980-0055,19800625,19800625,1.0,heavy rains,,Uttarkashi district,Uttar Pradesh,,,,,25,7,,,"i)25 persons killed in massive land-slides in Gyansu village, 3 missing & 7 Injured ii)Hundreds of cattle killed",i)Vast areas inundated ii)The entire Gyansu village situated on the banks of Bhagirathi river destroyed,IMD,
879,UEI-IMD-FL-1980-0056,19800708,19800708,1.0,moderate floods,,Basti district,Uttar Pradesh,,,,,8,8,,,8 persons drowned in a boat capsize,,IMD,
880,UEI-IMD-FL-1980-0057,19800708,19800714,7.0,"modern floods, flash floods, heavy rains",,"Chameli, Tehri-Garhwal & Uttarkashi, Ballia, Pratapgarh districts, Dehra Dun",Uttar Pradesh,,,,,49,24,,,"4 persons swept away in floods and 22 killed in landslides , 20 persons drowned in a boat capsize in swollen nullah , 3 persons killed in house collapse","i)Many houses washed away ii)Electrical lines damaged iii)Vehicular traffic to Badrinath-Kedarnath dislocated due to several breaches , 3 hydel power stations completely closed resulting in sudden drop in power supply , 500 houses damaged",IMD,
881,UEI-IMD-FL-1980-0058,19800715,19800728,14.0,severe floods,,"Bahraich, Ballia, Bara-bank, Bareilly Basti, Bulandshahr,, Deoria, Fatehpur, Gonda, Gorakhpur, Hamirpur, Hardoi, Jaunpur, Lucknow, Nainital, Pilbhit, Shahjahanpur, Saharanpur, Sitapur, Rai-Bareli and Uttar Kasi districts",Uttar Pradesh,,,,,130,,,,130 persons killed in drowning/house collapses/landslides,"i)3600 villages with a population of 3.5 lakhs affected ii)Amuakhas bund in Deoria district washed away causing extensive inundation iii)Thousands of people rendered homeless iv)80,940 hectares of agricultural land and 5829 hectares of cropped area submerged v)1000 houses collapsed",IMD,
882,UEI-IMD-FL-1980-0059,19800801,19800921,52.0,severe floods,,"Allahabad,Azamgarh, Bahraich,Ballia, Bunda, Bara-banki, Basti, Budaun, Bulandshahr, Dehra Dun, Deoria, Etah, Etawah, Faizabad, Farrukabad, Fatepur, Garhwal, Gazipur, Gonda, Gorakhpur, Hamirpur, Jaunpur, Kanpur, Kheri, Lucknow, Mainpuri, Mathura, Mirzapur, Moradabad, Muzaffarnagar, Pilibhit, Pithorgarh, Pratapgarh, Rai Bareli, Saharanpur, Sitapur, Sultanpur, Unnao, Uttarkashi and Varanasi districts",Uttar Pradesh,,,,,1313,,,5239,i)Total death toll 1313 due to drowning/house collapses/landslides and boat tragedies ii)5239 cattle perished,"i)29 million people in 43,000 villages reeled under the impact of floods ii)Total area affected 5.6 million hectares due to extensive inundation and water logging iii)3 million hectares of cropped area affected.The maize,jowar and Bajra crops suffered almost total loss iv)Several bunds washed away v)7 million people rendered roofless vi)Number of houses collapsed/damaged : 1.8 Million vii)Inter district highways/national highways/ rail tracts breached at many points paralysing traffic communication facilities viii)Most of the towns in the state plunged into darkness following power failure intermittently ix)Water supply, telecommunication channel disrupted in many districts for several days x)Total loss to property estimated at Rs. 200 crores",IMD,
883,UEI-IMD-FL-1980-0060,19800901,19800907,7.0,heavy rains,,Darjeeling,West Bengal,,,,,60,,,,60 persons mostly tea garden workers died due to landslides,i)250 houses badly damaged ii)450 families rendered homeless iii)Many roads damaged disrupting vehicular traffic iv)Roads/bridges washed away,IMD,
884,UEI-IMD-FL-1981-0001,19810910,19810910,1.0,flash floods due to sudden cloud burst,,Anantpur district,Andhra Pradesh,,,,,,,,,,"Severe erosion along the railtrack caused its sinkage near Rayalachervu, resulting in subsequent dislocation of rail traffic",IMD,
885,UEI-IMD-FL-1981-0002,19810918,19810919,2.0,flash floods in vamsadhara river,,Srikakum District,Andhra Pradesh,,,,,,,,,,(i) 324 hectares of paddy fields in 6 villages inundated (ii) 100 houses collapsed,IMD,
886,UEI-IMD-FL-1981-0003,19810922,19810922,1.0,floods in pennar river ,,(a) Cuddapah district,Andhra Pradesh,,,,,15,,,,15 persons feared drowned in boat capsize,,IMD,
887,UEI-IMD-FL-1981-0004,19810922,19810922,1.0,flash floods,,(b)Prakasam district,Andhra Pradesh,,,,,4,,,,4 persons fear dead when a bus carrying them caught in midstream in flash floods,,IMD,
888,UEI-IMD-FL-1981-0005,19810622,19810628,7.0,brahmaputra and its tributaries in moderate floods,,"Dibrugarh, Sibsagar and Nowhgong districts",Assam,,,,,,,,,,(i) 40 villages submerged (ii)Standing paddy crop damaged (iii)Hundreds of hutments submerged (iv)Road communication snapped (v)Winter paddy seedlings and Jute crops extensively damaged,IMD,
889,UEI-IMD-FL-1981-0006,19810701,19810707,7.0,brahmaputra and its tributaries in floods,,"Sibsagar, Lakhimpur, Dibrugarh, Nowgong, Kamrup, Goalpara And Cachar districts",Assam,,,,,1,,,,(i) 1 person died (ii)Several thousand cattleheads washed away,"(i) 1 lakh people in 60 villages rendered homeless (ii)Hundreds of hectares of Ahu, Paddy , Jute and Sali seedlings in 1.5 lac hectares damaged (iii)Rail/ road communication disrupted (iv) In Majuli Island 70 villages were under water (v)Work in the oilfields came to a standstill. (vi) Fodder for cattle and drinking water for people posed serious problems (vii) The animals in Kaziranga National Park braved the flood waters by moving to Higher grounds ",IMD,
890,UEI-IMD-FL-1981-0007,19810715,19810721,7.0,brahmaputra and its tributaries in floods,,"Sibsagar, Kamrup and Goalpara districts",Assam,,,,,11,,,,11 people died,(i)Many areas inundated (ii)Drilling operation in oilfields partially afffected (iii) Over 1 lac people seriously affected  ,IMD,
891,UEI-IMD-FL-1981-0008,19810701,19810707,7.0,torrential rains,,Patna and neighbourinhood and Nawadah,Bihar,,,,,3,40,,,3 persons died and 40 injured in house collapse,(i)Low lying areas flooded (ii)Telephone system affected (iii)Failure of power and water supply made life of people miserable,IMD,
892,UEI-IMD-FL-1981-0009,19810708,19810728,21.0,"kosi, kamala, ganga and mahananda rivers in floods",,"Saharsa, Purnea, Katihar, Madhubani and East Champaran districts",Bihar,,,,,,,,,,"(i)1.5 people affected (ii)Standing paddy crops in 28,000 hectares valued at Rs 50.59 lacs and public property worth Rs. 35 lacs destroyed ",IMD,
893,UEI-IMD-FL-1981-0010,19810630,19810701,2.0,heavy rains,,Delhi,Delhi,,,,,1,2,,,(i) An old man died in house collapse (ii)Two persons feared drowned in the flooded Najafgarh nullah,Severe damage to telecommunication system,IMD,
894,UEI-IMD-FL-1981-0011,19810801,19810807,7.0,flash flood in ghaggar river,,Chandigarh and neighbourhood,Punjab,,,,,,,,,,"Due to floods, two small islands foemed and 19 persons stranded there rescued by helicopter",IMD,
895,UEI-IMD-FL-1981-0012,19810630,19810630,1.0,flash floods,,Saurashtra region,Gujarat,,,,,,4,,,4 persons swept away in a small river in Talaja taluk,,IMD,
896,UEI-IMD-FL-1981-0013,19810709,19810710,2.0,heavy rains,,Ahmedabad,Gujarat,,,,,18,,,,18 people lost their lives,(i)Many roads breached (ii)A number of old huts/houses collpased,IMD,
897,UEI-IMD-FL-1981-0014,19810708,19810714,7.0,heavy rains,,"Jamnagar, Veraval, Surendranagar and Rajkot",Gujarat,,,,,,,,,"(i) 47 people died in floods/house collapse (ii)3,285 cattole perished","(i)4,620 houses/ 958 huts collapsed (ii)Total estimated loss:51 lacs",IMD,
898,UEI-IMD-FL-1981-0015,19810809,19810809,1.0,heavy rains,,Baroda district,Gujarat,,,,,5,,,,(i)4 persons travelling in a bus killed by swirling waters of Orsang river when a bus was swept away(ii)One person died in a house collapse,,IMD,
899,UEI-IMD-FL-1981-0016,19810816,19810816,1.0,heavy rains,,Ahmedabad,Gujarat,,,,,2,,,,2 persons died in a house collapse,6 houses collapsed,IMD,
900,UEI-IMD-FL-1981-0017,19810819,19810819,1.0,heavy rains,,Amrelli,Gujarat,,,,,1,,,1,A farmer and his buffalo killed in a house collapse,,IMD,
901,UEI-IMD-FL-1981-0018,19810819,19810819,1.0,heavy rains,,Baroda district,Gujarat,,,,,,1,,,1 person washed away by turbulent water of a small river,,IMD,
902,UEI-IMD-FL-1981-0019,19810819,19810819,1.0,heavy rains,,Godhra(Panchmahal district),Gujarat,,,,,,,,,1 person died in a flooded small river 'Prabhai',,IMD,
903,UEI-IMD-FL-1981-0020,19810922,19810928,7.0,heavy rains,,Bhavnagar and surrounding areas,Gujarat,,,,,,,,,,(i)Most of low lying areas flooded (ii)Many medium and minor irrigation dams overflowed,IMD,
904,UEI-IMD-FL-1981-0021,19810808,19810814,7.0,heavy rains,,Ambala and Faridabad districts,Haryana,,,,,4,,,17,(i)4 persons died in house collapse/drowning incidents (ii)17 catteheads washed away,"1,051 houses in 87 villages damaged affecting 26,350 people",IMD,
905,UEI-IMD-FL-1981-0022,19810829,19810829,1.0,heavy rains,,Nahan,Himachal Pradesh,,,,,,,,,,Kharif crops worth Rs. 1 crore damaged,IMD,
906,UEI-IMD-FL-1981-0023,19810725,19810731,7.0,moderate floods in chenab and tawi rivers,,Jammu and Ponch districts,Jammu and Kashmir,,,,,9,,,,9 persons died,(i)Several houses collapsed (ii)Gagrhial villahe washed away (iii)Several landslides blocked the national highways,IMD,
907,UEI-IMD-FL-1981-0024,19810807,19810807,1.0,heavy rains,,Poonch district,Jammu and Kashmir,,,,,,,,,,Vehicular traffic disrupted at several points,IMD,
908,UEI-IMD-FL-1981-0025,19810930,19810930,1.0,flash floods in rambhan stream by a cloud burst,,Doda district,Jammu and Kashmir,,,,,3,11,,,3 person feared killed and 11 injured,Total shop-line along the national highway at Rambhan completely destroyed,IMD,
909,UEI-IMD-FL-1981-0026,19810801,19810807,7.0,heavy rains,,North Kanara district,Karnataka,,,,,,,,,,Landslides at many places disrupting the traffic,IMD,
910,UEI-IMD-FL-1981-0027,19810815,19810821,7.0,cauvery and kabini rivers in floods,,Mysore district,Karnataka,,,,,,,,,,About a dozen villages affected,IMD,
911,UEI-IMD-FL-1981-0028,19810903,19810903,1.0,heavy rains,,(a)Sandur(Bellary district) (b)Siruguppa(Bellary district),Karnataka,,,,,,,,,,(a)25 houses and 100 huts collapsed (b)179 huts and 68 houses collapsed,IMD,
912,UEI-IMD-FL-1981-0029,19810910,19810910,1.0,heavy rains following cloud burst,,Bangarapet (Kolar district),Karnataka,,,,,2,,,,2 persons died in a house collapse,(i)24 tanks breached destroying standing crops ovr a large area. Loss of crop estimated Rd. 40 lacs (ii)Rail-cabin on the railway station washed away (iii)200 metre of rail track swept away (iv) 3 bridges collapsed (v)Roof of a bus stand collapsed (vi)Scores of cattle reported missing,IMD,
913,UEI-IMD-FL-1981-0030,19810922,19810928,7.0,flash floods in basrur river,,South Kanara district,Karnataka,,,,,,10,,,10 persons including 6 women and 4 school children feared drowned,,IMD,
914,UEI-IMD-FL-1981-0031,19810601,19810607,7.0,moderate floods,,"Kozhikode, Malappuram, Ernakulam, Trichur, Quilon, Kottayam,Allepey and Cannanore districts",Kerala,,,,,39,13,,,39 human lives lost and 13 injured,(i)Power and telephone system affected (ii)Two mechanised boats capsized (iii)Several houses partially/completely damaged (iv)Paddy crops in 1592 hectares affected (v)Nearly 1000 houses damaged (vi_Nearly 30 lakh people affectedby landslides (vii)25700 coconut trees uprooted (viii)Sea erosion occured along the coastal parts (ix)Many families evacuated to safer places. (x)Crops worthmore than Rs. 4 lakhs lost,IMD,
915,UEI-IMD-FL-1981-0032,19810608,19810608,1.0,heavy rains,,"Malappuram, Trivandrum, Quilon, Trichur and Kozhikode districts",Kerala,,,,,,,,,,"(i)77 houses collapsed (ii)164 families evacuated to safer places (iii)Loss to crops like coconut, tapioca, plantain, etc. estimated at Rs.4.5 lacs ",IMD,
916,UEI-IMD-FL-1981-0033,19810614,19810614,1.0,flash floods,,Allepey districts,Kerala,,,,,2,,,,2 persons died,Stranding crops in 4000 hectares damaged,IMD,
917,UEI-IMD-FL-1981-0034,19810727,19810727,1.0,heavy rains,,Idukki districts,Kerala,,,,,,,,,,About 1 hectare oland washed away in landslide causing damage to 600 rubber trees and other cash crops,IMD,
918,UEI-IMD-FL-1981-0035,19810817,19810817,1.0,continuous heavy rains,,Kozhikode districts,Kerala,,,,,1,,,,1 girl died,(i) Heavy damage to cahs crops due to landslide (ii)Flooding of several roads,IMD,
919,UEI-IMD-FL-1981-0036,19810915,19810928,14.0,heavy rains,,Alleppey,Kerala,,,,,,,,,,(i)Crops in 6505 hectares destroyed (ii)3500 families from low lying areas moved to safer places,IMD,
920,UEI-IMD-FL-1981-0037,19810708,19810714,7.0,narmada river in spate,,Chhindwara district,Madhya Pradesh,,,,,1,,,,1 person died,,IMD,
921,UEI-IMD-FL-1981-0038,19810722,19810728,7.0,flood in waimganga,,Balaghat district,Madhya Pradesh,,,,,,,,,,Road communication snapped at several plants,IMD,
